Series Name,Series Code,Country Name,Country Code,2016 [YR2016]
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (excluding high income),EAP,74.7556108864346
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,East Asia & Pacific (IDA & IBRD),TEA,74.7936110563136
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ecuador,ECU,76.365
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Egypt, Arab Rep.",EGY,71.482
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,El Salvador,SLV,72.644
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Equatorial Guinea,GNQ,57.713
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Eritrea,ERI,65.111
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Estonia,EST,77.6414634146342
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Eswatini,SWZ,56.962
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ethiopia,ETH,65.482
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Euro area,EMU,81.9545453224235
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia,ECS,77.5955352961588
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (excluding high income),ECA,73.0620108493501
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Europe & Central Asia (IDA & IBRD),TEC,73.5074491654054
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,European Union,EUU,80.9498646420543
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Faroe Islands,FRO,82.0439024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fiji,FJI,67.175
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Finland,FIN,81.4292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Fragile and conflict affected situations,FCS,61.5703079183275
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,France,FRA,82.5731707317073
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,French Polynesia,PYF,77.024
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gabon,GAB,65.418
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Gambia, The",GMB,61.166
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Georgia,GEO,73.207
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Germany,DEU,80.990243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ghana,GHA,63.124
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Gibraltar,GIB,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greece,GRC,81.3878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Greenland,GRL,70.8487804878049
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Grenada,GRD,72.408
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guam,GUM,79.391
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guatemala,GTM,73.541
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea,GIN,60.17
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guinea-Bissau,GNB,57.328
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Guyana,GUY,69.454
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Haiti,HTI,62.896
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Heavily indebted poor countries (HIPC),HPC,62.3232846447189
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,High income,HIC,80.6438643337737
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Honduras,HND,74.701
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Hong Kong SAR, China",HKG,84.2268292682927
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Hungary,HUN,76.0634146341464
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IBRD only,IBD,72.9550952588959
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iceland,ISL,82.2048780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA & IBRD total,IBT,70.6189888958042
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA blend,IDB,61.587965839819
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA only,IDX,64.6168978896782
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,IDA total,IDA,63.5991845295265
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,India,IND,68.897
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Indonesia,IDN,71.035
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Iran, Islamic Rep.",IRN,76.047
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Iraq,IRQ,70.122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ireland,IRL,81.6536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Isle of Man,IMN,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Israel,ISR,82.4073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Italy,ITA,83.2439024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jamaica,JAM,74.175
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Japan,JPN,83.9848780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Jordan,JOR,74.184
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kazakhstan,KAZ,72.41
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kenya,KEN,65.393
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kiribati,KIR,67.577
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Dem. People's Rep.",PRK,71.711
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Korea, Rep.",KOR,82.2756097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kosovo,XKX,71.7439024390244
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kuwait,KWT,75.224
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Kyrgyz Republic,KGZ,70.9512195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lao PDR,LAO,66.924
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Late-demographic dividend,LTE,75.7464349716241
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean,LCN,75.1220231779781
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (excluding high income),LAC,75.0770074666891
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latin America & Caribbean (IDA & IBRD),TLA,75.0305585888065
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Latvia,LVA,74.580487804878
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Least developed countries: UN classification,LDC,64.3458296371694
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lebanon,LBN,78.8
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lesotho,LSO,52.059
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liberia,LBR,62.802
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Libya,LBY,72.311
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Liechtenstein,LIE,82.2585365853659
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lithuania,LTU,74.6707317073171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low & middle income,LMY,70.5508693014677
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Low income,LIC,62.6458718838357
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Lower middle income,LMC,68.3865324929242
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Luxembourg,LUX,82.6853658536585
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Macao SAR, China",MAC,83.854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Madagascar,MDG,65.931
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malawi,MWI,62.681
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malaysia,MYS,75.649
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Maldives,MDV,78.013
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mali,MLI,57.987
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Malta,MLT,82.4536585365854
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Marshall Islands,MHL,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritania,MRT,64.208
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mauritius,MUS,74.3948780487805
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mexico,MEX,74.917
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Micronesia, Fed. Sts.",FSM,67.471
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa,MEA,73.7107710168387
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (excluding high income),MNA,73.1981752842958
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle East & North Africa (IDA & IBRD),TMN,73.1935110582146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Middle income,MIC,71.3966871625879
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Moldova,MDA,71.617
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Monaco,MCO,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mongolia,MNG,69.321
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Montenegro,MNE,76.568
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Morocco,MAR,75.974
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Mozambique,MOZ,58.309
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Myanmar,MMR,66.205
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Namibia,NAM,62.625
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nauru,NRU,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nepal,NPL,69.848
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Netherlands,NLD,81.5609756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Caledonia,NCL,76.9317073170732
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,New Zealand,NZL,81.6124390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nicaragua,NIC,73.86
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Niger,NER,61.137
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Nigeria,NGA,53.541
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North America,NAC,78.8773349028289
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,North Macedonia,MKD,75.498
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Northern Mariana Islands,MNP,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Norway,NOR,82.4073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,OECD members,OED,79.9602969591839
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Oman,OMN,77.142
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Other small states,OSS,67.8356000568533
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pacific island small states,PSS,69.6137420467649
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pakistan,PAK,66.77
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Palau,PLW,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Panama,PAN,77.964
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Papua New Guinea,PNG,63.744
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Paraguay,PRY,73.836
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Peru,PER,76.044
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Philippines,PHL,70.802
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Poland,POL,77.8512195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Portugal,PRT,81.1243902439025
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Post-demographic dividend,PST,80.5490033492326
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Pre-demographic dividend,PRE,59.9919322491828
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Puerto Rico,PRI,79.4949756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Qatar,QAT,79.868
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Romania,ROU,75.209756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Russian Federation,RUS,71.6512195121951
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Rwanda,RWA,67.93
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Samoa,WSM,72.895
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,San Marino,SMR,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sao Tome and Principe,STP,69.67
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Saudi Arabia,SAU,74.761
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Senegal,SEN,67.078
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Serbia,SRB,75.6878048780488
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Seychelles,SYC,74.309756097561
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sierra Leone,SLE,53.444
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Singapore,SGP,82.8463414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sint Maarten (Dutch part),SXM,78.2926829268293
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovak Republic,SVK,77.1658536585366
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Slovenia,SVN,81.1756097560976
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Small states,SST,68.960439906982
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Solomon Islands,SLB,72.424
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Somalia,SOM,56.324
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Africa,ZAF,63.153
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia,SAS,68.9161581005149
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Asia (IDA & IBRD),TSA,68.9161581005149
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,South Sudan,SSD,57.12
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Spain,ESP,83.3292682926829
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sri Lanka,LKA,76.482
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Kitts and Nevis,KNA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Lucia,LCA,75.752
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Martin (French part),MAF,79.5219512195122
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,St. Vincent and the Grenadines,VCT,72.193
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa,SSF,60.4423935617357
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (excluding high income),SSA,60.441109451202
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sub-Saharan Africa (IDA & IBRD),TSS,60.4423935617356
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sudan,SDN,64.663
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Suriname,SUR,71.358
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Sweden,SWE,82.3073170731707
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Switzerland,CHE,83.6024390243903
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Syrian Arab Republic,SYR,70.315
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tajikistan,TJK,70.397
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tanzania,TZA,63.844
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Thailand,THA,76.403
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Timor-Leste,TLS,68.735
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Togo,TGO,60.22
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tonga,TON,70.607
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Trinidad and Tobago,TTO,73.1
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tunisia,TUN,76.115
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkey,TUR,76.86
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turkmenistan,TKM,67.835
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Turks and Caicos Islands,TCA,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Tuvalu,TUV,..
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uganda,UGA,61.986
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Ukraine,UKR,71.4763414634146
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Arab Emirates,ARE,77.47
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United Kingdom,GBR,81.1560975609756
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,United States,USA,78.5390243902439
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Upper middle income,UMC,75.2626351929368
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uruguay,URY,77.498
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Uzbekistan,UZB,71.171
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vanuatu,VUT,70.021
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Venezuela, RB",VEN,72.405
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Vietnam,VNM,75.172
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Virgin Islands (U.S.),VIR,79.1682926829268
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,West Bank and Gaza,PSE,73.589
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,"Yemen, Rep.",YEM,66.087
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zambia,ZMB,62.464
"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,Zimbabwe,ZWE,60.294
Rural population (% of total population),SP.RUR.TOTL.ZS,Afghanistan,AFG,74.98
Rural population (% of total population),SP.RUR.TOTL.ZS,Africa Eastern and Southern,AFE,65.1348990608866
Rural population (% of total population),SP.RUR.TOTL.ZS,Africa Western and Central,AFW,54.5981908883918
Rural population (% of total population),SP.RUR.TOTL.ZS,Albania,ALB,41.579
Rural population (% of total population),SP.RUR.TOTL.ZS,Algeria,DZA,28.541
Rural population (% of total population),SP.RUR.TOTL.ZS,American Samoa,ASM,12.802
Rural population (% of total population),SP.RUR.TOTL.ZS,Andorra,AND,11.752
Rural population (% of total population),SP.RUR.TOTL.ZS,Angola,AGO,35.851
Rural population (% of total population),SP.RUR.TOTL.ZS,Antigua and Barbuda,ATG,75.154
Rural population (% of total population),SP.RUR.TOTL.ZS,Arab World,ARB,41.6543730196991
Rural population (% of total population),SP.RUR.TOTL.ZS,Argentina,ARG,8.373
Rural population (% of total population),SP.RUR.TOTL.ZS,Armenia,ARM,36.918
Rural population (% of total population),SP.RUR.TOTL.ZS,Aruba,ABW,56.808
Rural population (% of total population),SP.RUR.TOTL.ZS,Australia,AUS,14.2
Rural population (% of total population),SP.RUR.TOTL.ZS,Austria,AUT,42.095
Rural population (% of total population),SP.RUR.TOTL.ZS,Azerbaijan,AZE,44.979
Rural population (% of total population),SP.RUR.TOTL.ZS,"Bahamas, The",BHS,17.168
Rural population (% of total population),SP.RUR.TOTL.ZS,Bahrain,BHR,10.91
Rural population (% of total population),SP.RUR.TOTL.ZS,Bangladesh,BGD,64.917
Rural population (% of total population),SP.RUR.TOTL.ZS,Barbados,BRB,68.807
Rural population (% of total population),SP.RUR.TOTL.ZS,Belarus,BLR,22.339
Rural population (% of total population),SP.RUR.TOTL.ZS,Belgium,BEL,2.081
Rural population (% of total population),SP.RUR.TOTL.ZS,Belize,BLZ,54.505
Rural population (% of total population),SP.RUR.TOTL.ZS,Benin,BEN,53.771
Rural population (% of total population),SP.RUR.TOTL.ZS,Bermuda,BMU,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Bhutan,BTN,60.572
Rural population (% of total population),SP.RUR.TOTL.ZS,Bolivia,BOL,31.262
Rural population (% of total population),SP.RUR.TOTL.ZS,Bosnia and Herzegovina,BIH,52.482
Rural population (% of total population),SP.RUR.TOTL.ZS,Botswana,BWA,32.067
Rural population (% of total population),SP.RUR.TOTL.ZS,Brazil,BRA,13.958
Rural population (% of total population),SP.RUR.TOTL.ZS,British Virgin Islands,VGB,53.043
Rural population (% of total population),SP.RUR.TOTL.ZS,Brunei Darussalam,BRN,23.01
Rural population (% of total population),SP.RUR.TOTL.ZS,Bulgaria,BGR,25.671
Rural population (% of total population),SP.RUR.TOTL.ZS,Burkina Faso,BFA,71.866
Rural population (% of total population),SP.RUR.TOTL.ZS,Burundi,BDI,87.612
Rural population (% of total population),SP.RUR.TOTL.ZS,Cabo Verde,CPV,35.216
Rural population (% of total population),SP.RUR.TOTL.ZS,Cambodia,KHM,77.418
Rural population (% of total population),SP.RUR.TOTL.ZS,Cameroon,CMR,44.821
Rural population (% of total population),SP.RUR.TOTL.ZS,Canada,CAN,18.7
Rural population (% of total population),SP.RUR.TOTL.ZS,Caribbean small states,CSS,49.093652909015
Rural population (% of total population),SP.RUR.TOTL.ZS,Cayman Islands,CYM,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Central African Republic,CAF,59.382
Rural population (% of total population),SP.RUR.TOTL.ZS,Central Europe and the Baltics,CEB,37.8155156770068
Rural population (% of total population),SP.RUR.TOTL.ZS,Chad,TCD,77.323
Rural population (% of total population),SP.RUR.TOTL.ZS,Channel Islands,CHI,69.07
Rural population (% of total population),SP.RUR.TOTL.ZS,Chile,CHL,12.578
Rural population (% of total population),SP.RUR.TOTL.ZS,China,CHN,43.264
Rural population (% of total population),SP.RUR.TOTL.ZS,Colombia,COL,19.892
Rural population (% of total population),SP.RUR.TOTL.ZS,Comoros,COM,71.381
Rural population (% of total population),SP.RUR.TOTL.ZS,"Congo, Dem. Rep.",COD,56.693
Rural population (% of total population),SP.RUR.TOTL.ZS,"Congo, Rep.",COG,33.999
Rural population (% of total population),SP.RUR.TOTL.ZS,Costa Rica,CRI,22.265
Rural population (% of total population),SP.RUR.TOTL.ZS,Cote d'Ivoire,CIV,50.119
Rural population (% of total population),SP.RUR.TOTL.ZS,Croatia,HRV,43.597
Rural population (% of total population),SP.RUR.TOTL.ZS,Cuba,CUB,23.07
Rural population (% of total population),SP.RUR.TOTL.ZS,Curacao,CUW,10.728
Rural population (% of total population),SP.RUR.TOTL.ZS,Cyprus,CYP,33.119
Rural population (% of total population),SP.RUR.TOTL.ZS,Czech Republic,CZE,26.43
Rural population (% of total population),SP.RUR.TOTL.ZS,Denmark,DNK,12.358
Rural population (% of total population),SP.RUR.TOTL.ZS,Djibouti,DJI,22.472
Rural population (% of total population),SP.RUR.TOTL.ZS,Dominica,DMA,30.12
Rural population (% of total population),SP.RUR.TOTL.ZS,Dominican Republic,DOM,20.564
Rural population (% of total population),SP.RUR.TOTL.ZS,Early-demographic dividend,EAR,55.6734924135283
Rural population (% of total population),SP.RUR.TOTL.ZS,East Asia & Pacific,EAS,42.6786790306043
Rural population (% of total population),SP.RUR.TOTL.ZS,East Asia & Pacific (excluding high income),EAP,46.3187118477793
Rural population (% of total population),SP.RUR.TOTL.ZS,East Asia & Pacific (IDA & IBRD),TEA,46.4163943507089
Rural population (% of total population),SP.RUR.TOTL.ZS,Ecuador,ECU,36.466
Rural population (% of total population),SP.RUR.TOTL.ZS,"Egypt, Arab Rep.",EGY,57.268
Rural population (% of total population),SP.RUR.TOTL.ZS,El Salvador,SLV,29.499
Rural population (% of total population),SP.RUR.TOTL.ZS,Equatorial Guinea,GNQ,28.862
Rural population (% of total population),SP.RUR.TOTL.ZS,Eritrea,ERI,..
Rural population (% of total population),SP.RUR.TOTL.ZS,Estonia,EST,31.437
Rural population (% of total population),SP.RUR.TOTL.ZS,Eswatini,SWZ,76.541
Rural population (% of total population),SP.RUR.TOTL.ZS,Ethiopia,ETH,80.134
Rural population (% of total population),SP.RUR.TOTL.ZS,Euro area,EMU,23.4470307750822
Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia,ECS,28.1712390334858
Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia (excluding high income),ECA,33.3596984191271
Rural population (% of total population),SP.RUR.TOTL.ZS,Europe & Central Asia (IDA & IBRD),TEC,33.995775061969
Rural population (% of total population),SP.RUR.TOTL.ZS,European Union,EUU,25.8949266750198
Rural population (% of total population),SP.RUR.TOTL.ZS,Faroe Islands,FRO,58.223
Rural population (% of total population),SP.RUR.TOTL.ZS,Fiji,FJI,44.765
Rural population (% of total population),SP.RUR.TOTL.ZS,Finland,FIN,14.725
Rural population (% of total population),SP.RUR.TOTL.ZS,Fragile and conflict affected situations,FCS,59.0416395112301
Rural population (% of total population),SP.RUR.TOTL.ZS,France,FRA,20.083
Rural population (% of total population),SP.RUR.TOTL.ZS,French Polynesia,PYF,38.266
Rural population (% of total population),SP.RUR.TOTL.ZS,Gabon,GAB,11.441
Rural population (% of total population),SP.RUR.TOTL.ZS,"Gambia, The",GMB,40.082
Rural population (% of total population),SP.RUR.TOTL.ZS,Georgia,GEO,42.163
Rural population (% of total population),SP.RUR.TOTL.ZS,Germany,DEU,22.776
Rural population (% of total population),SP.RUR.TOTL.ZS,Ghana,GHA,45.251
Rural population (% of total population),SP.RUR.TOTL.ZS,Gibraltar,GIB,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Greece,GRC,21.613
Rural population (% of total population),SP.RUR.TOTL.ZS,Greenland,GRL,13.674
Rural population (% of total population),SP.RUR.TOTL.ZS,Grenada,GRD,63.928
Rural population (% of total population),SP.RUR.TOTL.ZS,Guam,GUM,5.383
Rural population (% of total population),SP.RUR.TOTL.ZS,Guatemala,GTM,49.681
Rural population (% of total population),SP.RUR.TOTL.ZS,Guinea,GIN,64.54
Rural population (% of total population),SP.RUR.TOTL.ZS,Guinea-Bissau,GNB,57.467
Rural population (% of total population),SP.RUR.TOTL.ZS,Guyana,GUY,73.518
Rural population (% of total population),SP.RUR.TOTL.ZS,Haiti,HTI,46.604
Rural population (% of total population),SP.RUR.TOTL.ZS,Heavily indebted poor countries (HIPC),HPC,64.9109375397682
Rural population (% of total population),SP.RUR.TOTL.ZS,High income,HIC,18.9757771474133
Rural population (% of total population),SP.RUR.TOTL.ZS,Honduras,HND,44.187
Rural population (% of total population),SP.RUR.TOTL.ZS,"Hong Kong SAR, China",HKG,0
Rural population (% of total population),SP.RUR.TOTL.ZS,Hungary,HUN,29.221
Rural population (% of total population),SP.RUR.TOTL.ZS,IBRD only,IBD,46.2142820967871
Rural population (% of total population),SP.RUR.TOTL.ZS,Iceland,ISL,6.265
Rural population (% of total population),SP.RUR.TOTL.ZS,IDA & IBRD total,IBT,50.6496482263073
Rural population (% of total population),SP.RUR.TOTL.ZS,IDA blend,IDB,58.7037483998844
Rural population (% of total population),SP.RUR.TOTL.ZS,IDA only,IDX,66.6723821154084
